"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"Rendement en viande de poulets de deux lignées sélectionnées sur l'état d'engraissement"	"Authors: F.-H. Ricard  B. Leclercq and G. Marché"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 October 1982                         Rendement en viande de poulets de deux lignées sélectionnées sur l'état d'engraissement                         F.-H. Ricard  B. Leclercq & G. Marché                                   Annales de génétique et de sélection animale                              volume 14  Article number: 551 (1982)             Cite this article                                                                                                      1228 Accesses                                                                                                     8 Citations                                                                                             Metrics details                                                                                                                                      Ricard  F.  Leclercq  B. & Marché  G. Rendement en viande de poulets de deux lignées sélectionnées sur l'état d'engraissement.                      551 (1982). https://doi.org/10.1186/1297-9686-14-4-551  Published  Full Article"
"Pig genetics: a review"	"Authors: L. Ollivier and P. Sellier"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 October 1982                         Pig genetics: a review                         L. Ollivier & P. Sellier                                   Annales de génétique et de sélection animale                              volume 14  Article number: 481 (1982)             Cite this article                                                                                                      21k Accesses                                                                                                     17 Citations                                                                                             Metrics details                                                                                                                                      Ollivier  L.  Sellier  P. Pig genetics: a review.                      481 (1982). https://doi.org/10.1186/1297-9686-14-4-481  Published  Full Article"
"Interactions géniteur × population des partenaires. I. – Définition d'indicateurs"	"Authors: J.-M. Brun"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 October 1982                         Interactions géniteur × population des partenaires. I. – Définition d'indicateurs                         J.-M. Brun                                   Annales de génétique et de sélection animale                              volume 14  Article number: 463 (1982)             Cite this article                                                                                                      1401 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Brun  J. Interactions géniteur × population des partenaires. I. – Définition d'indicateurs.                      463 (1982). https://doi.org/10.1186/1297-9686-14-4-463  Published  Full Article"
"Polymorphisme de la caséine as2 des Bovinés: caractérisation du variant C du Yak (Bos grunniens)"	"Authors: Marie-Françoise Mahé and F. Grosclaude"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 October 1982                         Polymorphisme de la caséine as2 des Bovinés: caractérisation du variant C du Yak (Bos grunniens)                         Marie-Françoise Mahé & F. Grosclaude                                   Annales de génétique et de sélection animale                              volume 14  Article number: 401 (1982)             Cite this article                                                                                                      1702 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Mahé  M.  Grosclaude  F. Polymorphisme de la caséine a des Bovinés: caractérisation du variant C du Yak ().                      401 (1982). https://doi.org/10.1186/1297-9686-14-4-401  Published  Full Article"
"Correlations among traits in dual purpose cattle"	"Authors: W. Schlote and J. Munks"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Dual Purpose  Dual Purpose Cattle"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Correlations among traits in dual purpose cattle                         W. Schlote & J. Munks                                   Annales de génétique et de sélection animale                              volume 14  Article number: 586c (1982)             Cite this article                                                                                                      706 Accesses                                                                                                              Metrics details                                                                                                                                      Schlote  W.  Munks  J. Correlations among traits in dual purpose cattle.                      586c (1982). https://doi.org/10.1186/1297-9686-14-4-586C  Published  Full Article  Dual Purpose  Dual Purpose Cattle"
"Impact of embryo transfer on dairy cattle improvement in the United States"	"Authors: H. D. Norman  R. L. Powell and F. N. Dickinson"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Embryo Transfer  Dairy Cattle  Full Article  Cattle Improvement  Dairy Cattle Improvement"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Impact of embryo transfer on dairy cattle improvement in the United States                         H. D. Norman  R. L. Powell & F. N. Dickinson                                   Annales de génétique et de sélection animale                              volume 14  Article number: 586a (1982)             Cite this article                                                                                                      620 Accesses                                                                                                              Metrics details                                                                                                                                      Norman  H.D.  Powell  R.L. & Dickinson  F.N. Impact of embryo transfer on dairy cattle improvement in the United States.                      586a (1982). https://doi.org/10.1186/1297-9686-14-4-586A  Published  Embryo Transfer  Dairy Cattle  Full Article  Cattle Improvement  Dairy Cattle Improvement"
"Results of alternate crossing of Polish black and white cattle with Holstein  Friesian and Finnish Ayrshire bulls"	"Authors: Z. Pasierbski"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  White Cattle"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Results of alternate crossing of Polish black and white cattle with Holstein  Friesian and Finnish Ayrshire bulls                         Z. Pasierbski                                   Annales de génétique et de sélection animale                              volume 14  Article number: 585c (1982)             Cite this article                                                                                                      703 Accesses                                                                                                              Metrics details                                                                                                                                      Pasierbski  Z. Results of alternate crossing of  and white cattle with    and  bulls.                      585c (1982). https://doi.org/10.1186/1297-9686-14-4-585C  Published  Full Article  White Cattle"
"To the problem of selection on intrabreed heterosis"	"Authors: M. I. Monoyenkov"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         To the problem of selection on intrabreed heterosis                         M. I. Monoyenkov                                   Annales de génétique et de sélection animale                              volume 14  Article number: 585a (1982)             Cite this article                                                                                                      570 Accesses                                                                                                              Metrics details                                                                                                                                      Monoyenkov  M.I. To the problem of selection on intrabreed heterosis.                      585a (1982). https://doi.org/10.1186/1297-9686-14-4-585A  Published  Full Article"
"Genetic parameters of milk production characteristics and their use in selection indexes"	"Authors: R. Teinberg and V. Kask"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Milk Production  Production Characteristic  Genetic Parameter  Full Article  Selection Index"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Genetic parameters of milk production characteristics and their use in selection indexes                         R. Teinberg & V. Kask                                   Annales de génétique et de sélection animale                              volume 14  Article number: 583b (1982)             Cite this article                                                                                                      546 Accesses                                                                                                              Metrics details                                                                                                                                      Teinberg  R.  Kask  V. Genetic parameters of milk production characteristics and their use in selection indexes.                      583b (1982). https://doi.org/10.1186/1297-9686-14-4-583B  Published  Milk Production  Production Characteristic  Genetic Parameter  Full Article  Selection Index"
"Population genetic examination on the heterosis effects in crossbreeding Hungarian Simmental cattle with Herefords"	"Authors: F. Szabo"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Genetic Examination  Heterosis Effect  Simmental Cattle"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Population genetic examination on the heterosis effects in crossbreeding Hungarian Simmental cattle with Herefords                         F. Szabo                                   Annales de génétique et de sélection animale                              volume 14  Article number: 582b (1982)             Cite this article                                                                                                      617 Accesses                                                                                                              Metrics details                                                                                                                                      Szabo  F. Population genetic examination on the heterosis effects in crossbreeding  cattle with .                      582b (1982). https://doi.org/10.1186/1297-9686-14-4-582B  Published  Full Article  Genetic Examination  Heterosis Effect  Simmental Cattle"
"General recommendations for the documentation of changes in dairy cattle populations and for estimating the expected genetic merit of bulls of various origin when used on specific cowpopulations"	"Authors: J. Dommerholt  C.J.H. Hinks  J.A. Lederer  J.C. Mocquot  P.H. Petersen  K. Rønningen and G. Swansson"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Dairy Cattle  Full Article  General Recommendation  Cattle Population  Genetic Merit"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         General recommendations for the documentation of changes in dairy cattle populations and for estimating the expected genetic merit of bulls of various origin when used on specific cowpopulations                         J. Dommerholt  C.J.H. Hinks  J.A. Lederer  J.C. Mocquot  P.H. Petersen  K. Rønningen & G. Swansson                                   Annales de génétique et de sélection animale                              volume 14  Article number: 581c (1982)             Cite this article                                                                                                      674 Accesses                                                                                                              Metrics details                                                                                                                                      Dommerholt  J.  Hinks  C.  Lederer  J.  General recommendations for the documentation of changes in dairy cattle populations and for estimating the expected genetic merit of bulls of various origin when used on specific cowpopulations.                      581c (1982). https://doi.org/10.1186/1297-9686-14-4-581C  Published  Dairy Cattle  Full Article  General Recommendation  Cattle Population  Genetic Merit"
"Möglichkeiten der Neuzüchtung beim Milchrind"	"Authors: G. Schönmuth"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Möglichkeiten der Neuzüchtung beim Milchrind                         G. Schönmuth                                   Annales de génétique et de sélection animale                              volume 14  Article number: 581b (1982)             Cite this article                                                                                                      564 Accesses                                                                                                              Metrics details                                                                                                                                      Schönmuth  G. Möglichkeiten der Neuzüchtung beim Milchrind.                      581b (1982). https://doi.org/10.1186/1297-9686-14-4-581B  Published  Full Article"
"Improvement cross-breeding of Hungarian Merinos for increased prolificacy and milk yield"	"Authors: L. Veress"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Milk Yield  Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Improvement cross-breeding of Hungarian Merinos for increased prolificacy and milk yield                         L. Veress                                   Annales de génétique et de sélection animale                              volume 14  Article number: 580a (1982)             Cite this article                                                                                                      586 Accesses                                                                                                              Metrics details                                                                                                                                      Veress  L. Improvement cross-breeding of  for increased prolificacy and milk yield.                      580a (1982). https://doi.org/10.1186/1297-9686-14-4-580A  Published  Milk Yield  Full Article"
"Relationship between ram testes weight and ewe fertility"	"Authors: SS Thorsteinsson  S. Thorgeirsson and O.R. Dyrmunsson"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Testis Weight"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Relationship between ram testes weight and ewe fertility                         SS Thorsteinsson  S. Thorgeirsson & O.R. Dyrmunsson                                   Annales de génétique et de sélection animale                              volume 14  Article number: 579b (1982)             Cite this article                                                                                                      616 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Thorsteinsson  S.  Thorgeirsson  S. & Dyrmunsson  O. Relationship between ram testes weight and ewe fertility.                      579b (1982). https://doi.org/10.1186/1297-9686-14-4-579B  Published  Full Article  Testis Weight"
"Nature of the genetic control of ovulation rate and its relationship with litter size"	"Authors: J.P. Hanrahan and L.R. Piper"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Genetic Control  Litter Size  Full Article  Ovulation Rate"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Nature of the genetic control of ovulation rate and its relationship with litter size                         J.P. Hanrahan & L.R. Piper                                   Annales de génétique et de sélection animale                              volume 14  Article number: 578b (1982)             Cite this article                                                                                                      1651 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Hanrahan  J.  Piper  L. Nature of the genetic control of ovulation rate and its relationship with litter size.                      578b (1982). https://doi.org/10.1186/1297-9686-14-4-578B  Published  Genetic Control  Litter Size  Full Article  Ovulation Rate"
"Correlations between the thyroid activity (T3in vitro test) in young female cattle and their future milk yield"	"Authors: G. Seeland  P. Reinecke  G. Leuthold and G. Schonmuth"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Milk Yield  Full Article  Thyroid Activity  Female Cattle  Future Milk"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Correlations between the thyroid activity (T3in vitro test) in young female cattle and their future milk yield                         G. Seeland  P. Reinecke  G. Leuthold & G. Schonmuth                                   Annales de génétique et de sélection animale                              volume 14  Article number: 577b (1982)             Cite this article                                                                                                      705 Accesses                                                                                                              Metrics details                                                                                                                                      Seeland  G.  Reinecke  P.  Leuthold  G.  Correlations between the thyroid activity (T test) in young female cattle and their future milk yield.                      577b (1982). https://doi.org/10.1186/1297-9686-14-4-577B  Published  Milk Yield  Full Article  Thyroid Activity  Female Cattle  Future Milk"
"Acid-soluble nuclear proteins form liver of different chicken breeds. A comparative study by gel electrophoresis"	"Authors: H. Lubon  H. Sliwinska  D. Tyrawska-Spychalowa and A. Kolataj"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Nuclear Protein  Full Article  Chicken Breed"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Acid-soluble nuclear proteins form liver of different chicken breeds. A comparative study by gel electrophoresis                         H. Lubon  H. Sliwinska  D. Tyrawska-Spychalowa & A. Kolataj                                   Annales de génétique et de sélection animale                              volume 14  Article number: 576b (1982)             Cite this article                                                                                                      728 Accesses                                                                                                              Metrics details                                                                                                                                      Lubon  H.  Sliwinska  H.  Tyrawska-Spychalowa  D.  Acid-soluble nuclear proteins form liver of different chicken breeds. A comparative study by gel electrophoresis.                      576b (1982). https://doi.org/10.1186/1297-9686-14-4-576B  Published  Nuclear Protein  Full Article  Chicken Breed"
"Genetic and environmental trends for milk production in U.S. herds since 1960"	"Authors: R. L. Powell  H. D. Norman and F. N. Dickinson"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Milk Production  Full Article  Environmental Trend"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Genetic and environmental trends for milk production in U.S. herds since 1960                         R. L. Powell  H. D. Norman & F. N. Dickinson                                   Annales de génétique et de sélection animale                              volume 14  Article number: 576c (1982)             Cite this article                                                                                                      759 Accesses                                                                                                              Metrics details                                                                                                                                      Powell  R.L.  Norman  H.D. & Dickinson  F.N. Genetic and environmental trends for milk production in U.S. herds since 1960.                      576c (1982). https://doi.org/10.1186/1297-9686-14-4-576C  Published  Milk Production  Full Article  Environmental Trend"
"Acid-soluble chromatin proteins from liver of genetically immobilized rabbit"	"Authors: J. Palyga  E. Gornicka  J. Zelnik and A. Kolataj"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Chromatin Protein"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Acid-soluble chromatin proteins from liver of genetically immobilized rabbit                         J. Palyga  E. Gornicka  J. Zelnik & A. Kolataj                                   Annales de génétique et de sélection animale                              volume 14  Article number: 576a (1982)             Cite this article                                                                                                      527 Accesses                                                                                                              Metrics details                                                                                                                                      Palyga  J.  Gornicka  E.  Zelnik  J.  Acid-soluble chromatin proteins from liver of genetically immobilized rabbit.                      576a (1982). https://doi.org/10.1186/1297-9686-14-4-576A  Published  Full Article  Chromatin Protein"
"Red Holstein immigration in Czech Pied through selection programme"	"Authors: J. Váchal and J. Pribyl"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Selection Programme"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Red Holstein immigration in Czech Pied through selection programme                         J. Váchal & J. Pribyl                                   Annales de génétique et de sélection animale                              volume 14  Article number: 575c (1982)             Cite this article                                                                                                      662 Accesses                                                                                                              Metrics details                                                                                                                                      Váchal  J.  Pribyl  J.  immigration in  through selection programme.                      575c (1982). https://doi.org/10.1186/1297-9686-14-4-575C  Published  Full Article  Selection Programme"
"Testostérone et fertilité chez les taureaux Blanc Bleu Belge et Pie noire"	"Authors: R. Renaville  J. Fabry and A. Burny"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Testostérone et fertilité chez les taureaux Blanc Bleu Belge et Pie noire                         R. Renaville  J. Fabry & A. Burny                                   Annales de génétique et de sélection animale                              volume 14  Article number: 575a (1982)             Cite this article                                                                                                      715 Accesses                                                                                                              Metrics details                                                                                                                                      Renaville  R.  Fabry  J. & Burny  A. Testostérone et fertilité chez les taureaux  et .                      575a (1982). https://doi.org/10.1186/1297-9686-14-4-575A  Published  Full Article"
"Genetic polymorphism and content of some milk protein fractions in Polish cattle"	"Authors: A. Felenczak  J. Szarek and M. Ormian"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Genetic Polymorphism  Protein Fraction  Milk Protein  Full Article  Milk Protein Fraction"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Genetic polymorphism and content of some milk protein fractions in Polish cattle                         A. Felenczak  J. Szarek & M. Ormian                                   Annales de génétique et de sélection animale                              volume 14  Article number: 574c (1982)             Cite this article                                                                                                      626 Accesses                                                                                                              Metrics details                                                                                                                                      Felenczak  A.  Szarek  J. & Ormian  M. Genetic polymorphism and content of some milk protein fractions in Polish cattle.                      574c (1982). https://doi.org/10.1186/1297-9686-14-4-574C  Published  Genetic Polymorphism  Protein Fraction  Milk Protein  Full Article  Milk Protein Fraction"
"Genetic aspects of fertility and its disorders in cattle breeding"	"Authors: B. P. Zavertjaev"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Cattle Breeding  Genetic Aspect"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Genetic aspects of fertility and its disorders in cattle breeding                         B. P. Zavertjaev                                   Annales de génétique et de sélection animale                              volume 14  Article number: 574a (1982)             Cite this article                                                                                                      530 Accesses                                                                                                              Metrics details                                                                                                                                      Zavertjaev  B.P. Genetic aspects of fertility and its disorders in cattle breeding.                      574a (1982). https://doi.org/10.1186/1297-9686-14-4-574A  Published  Full Article  Cattle Breeding  Genetic Aspect"
"Blood group polymorphism and possibilities of its utilization in selection of pigs"	"Authors: G. N. Serdjuk  O. A. Lozgacheva  I. V. Kozhuharova and N. A. Pletenkina"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Blood Group  Full Article  Group Polymorphism  Blood Group Polymorphism"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Blood group polymorphism and possibilities of its utilization in selection of pigs                         G. N. Serdjuk  O. A. Lozgacheva  I. V. Kozhuharova & N. A. Pletenkina                                   Annales de génétique et de sélection animale                              volume 14  Article number: 573a (1982)             Cite this article                                                                                                      669 Accesses                                                                                                              Metrics details                                                                                                                                      Serdjuk  G.N.  Lozgacheva  O.A.  Kozhuharova  I.V.  Blood group polymorphism and possibilities of its utilization in selection of pigs.                      573a (1982). https://doi.org/10.1186/1297-9686-14-4-573A  Published  Blood Group  Full Article  Group Polymorphism  Blood Group Polymorphism"
"Study of allele fund for polymorphous blood group system in cattle breeds raised in Byelorussia"	"Authors: V. A. Jumkov and I. S. Pleshkevich"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Blood Group  Full Article  Group System  Cattle Breed  Blood Group System"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Study of allele fund for polymorphous blood group system in cattle breeds raised in Byelorussia                         V. A. Jumkov & I. S. Pleshkevich                                   Annales de génétique et de sélection animale                              volume 14  Article number: 572b (1982)             Cite this article                                                                                                      692 Accesses                                                                                                              Metrics details                                                                                                                                      Jumkov  V.A.  Pleshkevich  I.S. Study of allele fund for polymorphous blood group system in cattle breeds raised in Byelorussia.                      572b (1982). https://doi.org/10.1186/1297-9686-14-4-572B  Published  Blood Group  Full Article  Group System  Cattle Breed  Blood Group System"
"Colour variability of hair coat in successive unselected generation of standard mink"	"Authors: J. Maciejowski and G. Jezeska"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Hair Coat  Colour Variability  Unselected Generation  Standard Mink"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Colour variability of hair coat in successive unselected generation of standard mink                         J. Maciejowski & G. Jezeska                                   Annales de génétique et de sélection animale                              volume 14  Article number: 571b (1982)             Cite this article                                                                                                      699 Accesses                                                                                                              Metrics details                                                                                                                                      Maciejowski  J.  Jezeska  G. Colour variability of hair coat in successive unselected generation of standard mink.                      571b (1982). https://doi.org/10.1186/1297-9686-14-4-571B  Published  Full Article  Hair Coat  Colour Variability  Unselected Generation  Standard Mink"
"Allotype Nsi-marker of blood serum beta-globulins in sheep"	"Authors: Elisabeth Skiba"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Blood Serum  Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Allotype Nsi-marker of blood serum beta-globulins in sheep                         Elisabeth Skiba                                   Annales de génétique et de sélection animale                              volume 14  Article number: 570b (1982)             Cite this article                                                                                                      569 Accesses                                                                                                              Metrics details                                                                                                                                      Skiba  E. Allotype Nsi-marker of blood serum beta-globulins in sheep.                      570b (1982). https://doi.org/10.1186/1297-9686-14-4-570B  Published  Blood Serum  Full Article"
"Comparison of genetic parameters for different fertility traits in Simmental cattle"	"Authors: J Chavaz and C Gaillard"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Genetic Parameter  Full Article  Fertility Trait  Simmental Cattle"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Comparison of genetic parameters for different fertility traits in Simmental cattle                         J Chavaz & C Gaillard                                   Annales de génétique et de sélection animale                              volume 14  Article number: 569b (1982)             Cite this article                                                                                                      580 Accesses                                                                                                              Metrics details                                                                                                                                      Chavaz  J.  Gaillard  C. Comparison of genetic parameters for different fertility traits in .                      569b (1982). https://doi.org/10.1186/1297-9686-14-4-569B  Published  Genetic Parameter  Full Article  Fertility Trait  Simmental Cattle"
"Alternatives for breeding strategy in Hungary"	"Authors: S. Bozo  A. Dunay and T. Gere"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Alternatives for breeding strategy in Hungary                         S. Bozo  A. Dunay & T. Gere                                   Annales de génétique et de sélection animale                              volume 14  Article number: 568b (1982)             Cite this article                                                                                                      610 Accesses                                                                                                              Metrics details                                                                                                                                      Bozo  S.  Dunay  A. & Gere  T. Alternatives for breeding strategy in Hungary.                      568b (1982). https://doi.org/10.1186/1297-9686-14-4-568B  Published  Full Article"
"Relationships between lifetime milk production  productive life  level of production and a lifetime profit function in cows"	"Authors: A. Essl"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Milk Production  Productive Life  Full Article  Profit Function  Lifetime Profit"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Relationships between lifetime milk production  productive life  level of production and a lifetime profit function in cows                         A. Essl                                   Annales de génétique et de sélection animale                              volume 14  Article number: 567b (1982)             Cite this article                                                                                                      683 Accesses                                                                                                              Metrics details                                                                                                                                      Essl  A. Relationships between lifetime milk production  productive life  level of production and a lifetime profit function in cows.                      567b (1982). https://doi.org/10.1186/1297-9686-14-4-567B  Published  Milk Production  Productive Life  Full Article  Profit Function  Lifetime Profit"
"Immuno- and cytogenetic methods and distant hybridization in improvement of animals"	"Authors: V. N. Tikhonov"	""	"No Co-Author"	"15 October 1982"	"(To access the full article  please see PDF)"	"Full Article  Cytogenetic Method  Distant Hybridization"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1982                         Immuno- and cytogenetic methods and distant hybridization in improvement of animals                         V. N. Tikhonov                                   Annales de génétique et de sélection animale                              volume 14  Article number: 565c (1982)             Cite this article                                                                                                      671 Accesses                                                                                                              Metrics details                                                                                                                                      Tikhonov  V.N. Immuno- and cytogenetic methods and distant hybridization in improvement of animals.                      565c (1982). https://doi.org/10.1186/1297-9686-14-4-565C  Published  Full Article  Cytogenetic Method  Distant Hybridization"
